torch-version,cuda-version,cudnn-version,model-arch,optimize,batch-size,resolution-h,resolution-w,pixels,iterations,inference-mode,no-grad,cudnn-benchmark,autocast-dtype,channels-last,pessimization,jit-script,eval,compile,compile-mode,set-to-none,bnb,model-params,first-batch (ms),throughput (it/s),peak-memory (GB),model-flops-total,model-flops-addmm,model-flops-conv,model-flops-batch_norm,model-flops-layer_norm,model-flops-linear,model-flops-matmul,model-flops-adaptive_avg_pool2d,container-src
2.0.0,12.1,8.801,resnet50,False,64,256,256,65536,25,False,False,True,float16,False,False,False,False,False,None,False,False,25557032,590,1467,7.018,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,ngc
2.0.0,12.1,8.801,resnet50,False,64,256,256,65536,25,False,False,False,float32,True,False,False,True,False,None,False,False,25557032,205,547,13.632,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,ngc
2.0.0,12.1,8.801,resnet50,False,64,256,256,65536,25,False,False,False,float32,True,False,False,False,False,None,False,False,25557032,216,547,13.632,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,ngc
2.0.0,12.1,8.801,resnet50,False,64,256,256,65536,25,False,False,False,float32,False,False,False,True,True,None,False,False,25557032,8379,890,13.409,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,ngc
2.0.0,12.1,8.801,resnet50,False,64,256,256,65536,25,False,False,False,float32,False,False,False,True,False,None,False,False,25557032,178,660,13.434,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,ngc
2.0.0,12.1,8.801,resnet50,False,64,256,256,65536,25,False,False,False,float32,False,False,False,False,True,None,False,False,25557032,11641,766,13.41,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,ngc
2.0.0,12.1,8.801,resnet50,False,64,256,256,65536,25,False,False,False,float32,False,False,False,False,False,None,False,False,25557032,193,623,13.435,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,ngc
2.0.0,12.1,8.801,resnet50,False,64,256,256,65536,25,False,False,False,float16,True,False,False,True,False,None,False,False,25557032,238,1572,7.123,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,ngc
2.0.0,12.1,8.801,resnet50,False,64,256,256,65536,25,False,False,False,float16,True,False,False,False,False,None,False,False,25557032,247,1661,7.123,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,ngc
2.0.0,12.1,8.801,resnet50,False,64,256,256,65536,25,False,False,False,float16,False,False,False,True,True,None,False,False,25557032,9566,2210,7.058,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,ngc
2.0.0,12.1,8.801,resnet50,False,64,256,256,65536,25,False,False,False,float16,False,False,False,True,False,None,False,False,25557032,216,1511,7.018,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,ngc
2.0.0,12.1,8.801,resnet50,False,64,256,256,65536,25,False,False,False,float16,False,False,False,False,True,None,False,False,25557032,12963,1791,7.059,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,ngc
2.0.0,12.1,8.801,resnet50,False,64,256,256,65536,25,False,False,False,float16,False,False,False,False,False,None,False,False,25557032,195,1457,7.019,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,ngc
1.13.1,11.6,8.302,bert-base-uncased,False,64,256,256,65536,25,True,False,True,float32,False,False,False,True,False,None,False,False,109514298,918,105,0.835,3039486148608,0,0,0,2773155840,3026622283776,10090708992,0,pytorch
1.13.1,11.6,8.302,bert-base-uncased,False,64,256,256,65536,25,True,False,True,float32,False,False,False,False,False,None,False,False,109514298,936,102,0.835,3039486148608,0,0,0,2773155840,3026622283776,10090708992,0,pytorch
1.13.1,11.6,8.302,bert-base-uncased,False,64,256,256,65536,25,True,False,True,float16,False,False,False,True,False,None,False,False,109514298,535,305,0.854,3039486148608,0,0,0,2773155840,3026622283776,10090708992,0,pytorch
1.13.1,11.6,8.302,bert-base-uncased,False,64,256,256,65536,25,True,False,True,float16,False,False,False,False,False,None,False,False,109514298,528,291,0.854,3039486148608,0,0,0,2773155840,3026622283776,10090708992,0,pytorch
1.13.1,11.6,8.302,bert-base-uncased,False,64,256,256,65536,25,True,False,False,float32,False,False,False,True,False,None,False,False,109514298,928,104,0.835,3039486148608,0,0,0,2773155840,3026622283776,10090708992,0,pytorch
1.13.1,11.6,8.302,bert-base-uncased,False,64,256,256,65536,25,True,False,False,float32,False,False,False,False,False,None,False,False,109514298,930,102,0.835,3039486148608,0,0,0,2773155840,3026622283776,10090708992,0,pytorch
1.13.1,11.6,8.302,bert-base-uncased,False,64,256,256,65536,25,True,False,False,float16,False,False,False,True,False,None,False,False,109514298,538,302,0.854,3039486148608,0,0,0,2773155840,3026622283776,10090708992,0,pytorch
1.13.1,11.6,8.302,bert-base-uncased,False,64,256,256,65536,25,True,False,False,float16,False,False,False,False,False,None,False,False,109514298,534,291,0.854,3039486148608,0,0,0,2773155840,3026622283776,10090708992,0,pytorch
1.13.1,11.6,8.302,bert-base-uncased,False,64,256,256,65536,25,False,False,True,float32,False,False,False,True,False,None,False,False,109514298,935,104,0.835,3039486148608,0,0,0,2773155840,3026622283776,10090708992,0,pytorch
1.13.1,11.6,8.302,bert-base-uncased,False,64,256,256,65536,25,False,False,True,float32,False,False,False,False,False,None,False,False,109514298,947,102,0.835,3039486148608,0,0,0,2773155840,3026622283776,10090708992,0,pytorch
1.13.1,11.6,8.302,bert-base-uncased,False,64,256,256,65536,25,False,False,True,float16,False,False,False,True,False,None,False,False,109514298,538,293,0.854,3039486148608,0,0,0,2773155840,3026622283776,10090708992,0,pytorch
1.13.1,11.6,8.302,bert-base-uncased,False,64,256,256,65536,25,False,False,True,float16,False,False,False,False,False,None,False,False,109514298,536,276,0.854,3039486148608,0,0,0,2773155840,3026622283776,10090708992,0,pytorch
1.13.1,11.6,8.302,bert-base-uncased,False,64,256,256,65536,25,False,False,False,float32,False,False,False,True,False,None,False,False,109514298,934,104,0.835,3039486148608,0,0,0,2773155840,3026622283776,10090708992,0,pytorch
1.13.1,11.6,8.302,bert-base-uncased,False,64,256,256,65536,25,False,False,False,float32,False,False,False,False,False,None,False,False,109514298,929,101,0.835,3039486148608,0,0,0,2773155840,3026622283776,10090708992,0,pytorch
1.13.1,11.6,8.302,bert-base-uncased,False,64,256,256,65536,25,False,False,False,float16,False,False,False,True,False,None,False,False,109514298,543,291,0.854,3039486148608,0,0,0,2773155840,3026622283776,10090708992,0,pytorch
1.13.1,11.6,8.302,bert-base-uncased,False,64,256,256,65536,25,False,False,False,float16,False,False,False,False,False,None,False,False,109514298,534,280,0.854,3039486148608,0,0,0,2773155840,3026622283776,10090708992,0,pytorch
1.13.1,11.6,8.302,bert-large-uncased,False,64,256,256,65536,25,True,False,True,float32,False,False,False,True,False,None,False,False,335174458,2089,35,1.679,9319341359104,0,0,0,7110656000,9285322145792,26908557312,0,pytorch
1.13.1,11.6,8.302,bert-large-uncased,False,64,256,256,65536,25,True,False,True,float32,False,False,False,False,False,None,False,False,335174458,2130,34,1.68,9319341359104,0,0,0,7110656000,9285322145792,26908557312,0,pytorch
1.13.1,11.6,8.302,bert-large-uncased,False,64,256,256,65536,25,True,False,True,float16,False,False,False,True,False,None,False,False,335174458,807,127,2.099,9319341359104,0,0,0,7110656000,9285322145792,26908557312,0,pytorch
1.13.1,11.6,8.302,bert-large-uncased,False,64,256,256,65536,25,True,False,True,float16,False,False,False,False,False,None,False,False,335174458,859,122,2.099,9319341359104,0,0,0,7110656000,9285322145792,26908557312,0,pytorch
1.13.1,11.6,8.302,bert-large-uncased,False,64,256,256,65536,25,True,False,False,float32,False,False,False,True,False,None,False,False,335174458,2082,35,1.679,9319341359104,0,0,0,7110656000,9285322145792,26908557312,0,pytorch
1.13.1,11.6,8.302,bert-large-uncased,False,64,256,256,65536,25,True,False,False,float32,False,False,False,False,False,None,False,False,335174458,2126,34,1.68,9319341359104,0,0,0,7110656000,9285322145792,26908557312,0,pytorch
1.13.1,11.6,8.302,bert-large-uncased,False,64,256,256,65536,25,True,False,False,float16,False,False,False,True,False,None,False,False,335174458,826,126,2.099,9319341359104,0,0,0,7110656000,9285322145792,26908557312,0,pytorch
1.13.1,11.6,8.302,bert-large-uncased,False,64,256,256,65536,25,True,False,False,float16,False,False,False,False,False,None,False,False,335174458,830,121,2.099,9319341359104,0,0,0,7110656000,9285322145792,26908557312,0,pytorch
1.13.1,11.6,8.302,bert-large-uncased,False,64,256,256,65536,25,False,False,True,float32,False,False,False,True,False,None,False,False,335174458,2103,35,1.679,9319341359104,0,0,0,7110656000,9285322145792,26908557312,0,pytorch
1.13.1,11.6,8.302,bert-large-uncased,False,64,256,256,65536,25,False,False,True,float32,False,False,False,False,False,None,False,False,335174458,2128,34,1.68,9319341359104,0,0,0,7110656000,9285322145792,26908557312,0,pytorch
1.13.1,11.6,8.302,bert-large-uncased,False,64,256,256,65536,25,False,False,True,float16,False,False,False,True,False,None,False,False,335174458,843,124,2.099,9319341359104,0,0,0,7110656000,9285322145792,26908557312,0,pytorch
1.13.1,11.6,8.302,bert-large-uncased,False,64,256,256,65536,25,False,False,True,float16,False,False,False,False,False,None,False,False,335174458,841,119,2.099,9319341359104,0,0,0,7110656000,9285322145792,26908557312,0,pytorch
1.13.1,11.6,8.302,bert-large-uncased,False,64,256,256,65536,25,False,False,False,float32,False,False,False,True,False,None,False,False,335174458,2096,35,1.679,9319341359104,0,0,0,7110656000,9285322145792,26908557312,0,pytorch
1.13.1,11.6,8.302,bert-large-uncased,False,64,256,256,65536,25,False,False,False,float32,False,False,False,False,False,None,False,False,335174458,2141,34,1.68,9319341359104,0,0,0,7110656000,9285322145792,26908557312,0,pytorch
1.13.1,11.6,8.302,bert-large-uncased,False,64,256,256,65536,25,False,False,False,float16,False,False,False,True,False,None,False,False,335174458,824,124,2.099,9319341359104,0,0,0,7110656000,9285322145792,26908557312,0,pytorch
1.13.1,11.6,8.302,bert-large-uncased,False,64,256,256,65536,25,False,False,False,float16,False,False,False,False,False,None,False,False,335174458,842,120,2.099,9319341359104,0,0,0,7110656000,9285322145792,26908557312,0,pytorch
1.13.1,11.6,8.302,distilgpt2,False,64,256,256,65536,25,True,False,True,float32,False,False,False,True,False,None,False,False,81912576,482,381,0.911,603221262336,315277443072,0,0,370606080,286546919424,1026293760,0,pytorch
1.13.1,11.6,8.302,distilgpt2,False,64,256,256,65536,25,True,False,True,float32,False,False,False,False,False,None,False,False,81912576,484,363,0.911,603221262336,315277443072,0,0,370606080,286546919424,1026293760,0,pytorch
1.13.1,11.6,8.302,distilgpt2,False,64,256,256,65536,25,True,False,True,float16,False,False,False,True,False,None,False,False,81912576,416,558,0.769,603221262336,315277443072,0,0,370606080,286546919424,1026293760,0,pytorch
1.13.1,11.6,8.302,distilgpt2,False,64,256,256,65536,25,True,False,True,float16,False,False,False,False,False,None,False,False,81912576,424,522,0.769,603221262336,315277443072,0,0,370606080,286546919424,1026293760,0,pytorch
1.13.1,11.6,8.302,distilgpt2,False,64,256,256,65536,25,True,False,False,float32,False,False,False,True,False,None,False,False,81912576,475,383,0.911,603221262336,315277443072,0,0,370606080,286546919424,1026293760,0,pytorch
1.13.1,11.6,8.302,distilgpt2,False,64,256,256,65536,25,True,False,False,float32,False,False,False,False,False,None,False,False,81912576,490,366,0.911,603221262336,315277443072,0,0,370606080,286546919424,1026293760,0,pytorch
1.13.1,11.6,8.302,distilgpt2,False,64,256,256,65536,25,True,False,False,float16,False,False,False,True,False,None,False,False,81912576,421,537,0.769,603221262336,315277443072,0,0,370606080,286546919424,1026293760,0,pytorch
1.13.1,11.6,8.302,distilgpt2,False,64,256,256,65536,25,True,False,False,float16,False,False,False,False,False,None,False,False,81912576,425,521,0.769,603221262336,315277443072,0,0,370606080,286546919424,1026293760,0,pytorch
1.13.1,11.6,8.302,distilgpt2,False,64,256,256,65536,25,False,False,True,float32,False,False,False,True,False,None,False,False,81912576,488,377,0.911,603221262336,315277443072,0,0,370606080,286546919424,1026293760,0,pytorch
1.13.1,11.6,8.302,distilgpt2,False,64,256,256,65536,25,False,False,True,float32,False,False,False,False,False,None,False,False,81912576,485,359,0.911,603221262336,315277443072,0,0,370606080,286546919424,1026293760,0,pytorch
1.13.1,11.6,8.302,distilgpt2,False,64,256,256,65536,25,False,False,True,float16,False,False,False,True,False,None,False,False,81912576,422,522,0.769,603221262336,315277443072,0,0,370606080,286546919424,1026293760,0,pytorch
1.13.1,11.6,8.302,distilgpt2,False,64,256,256,65536,25,False,False,True,float16,False,False,False,False,False,None,False,False,81912576,431,491,0.769,603221262336,315277443072,0,0,370606080,286546919424,1026293760,0,pytorch
1.13.1,11.6,8.302,distilgpt2,False,64,256,256,65536,25,False,False,False,float32,False,False,False,True,False,None,False,False,81912576,482,376,0.911,603221262336,315277443072,0,0,370606080,286546919424,1026293760,0,pytorch
1.13.1,11.6,8.302,distilgpt2,False,64,256,256,65536,25,False,False,False,float32,False,False,False,False,False,None,False,False,81912576,489,357,0.911,603221262336,315277443072,0,0,370606080,286546919424,1026293760,0,pytorch
1.13.1,11.6,8.302,distilgpt2,False,64,256,256,65536,25,False,False,False,float16,False,False,False,True,False,None,False,False,81912576,429,508,0.769,603221262336,315277443072,0,0,370606080,286546919424,1026293760,0,pytorch
1.13.1,11.6,8.302,distilgpt2,False,64,256,256,65536,25,False,False,False,float16,False,False,False,False,False,None,False,False,81912576,431,496,0.769,603221262336,315277443072,0,0,370606080,286546919424,1026293760,0,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,True,False,True,float32,True,False,False,True,False,None,False,False,11689512,975,1400,0.638,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,True,False,True,float32,True,False,False,False,False,None,False,False,11689512,1008,1416,0.638,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,True,False,True,float32,False,False,False,True,False,None,False,False,11689512,1059,2119,0.591,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,True,False,True,float32,False,False,False,False,False,None,False,False,11689512,1079,1987,0.591,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,True,False,True,float16,True,False,False,True,False,None,False,False,11689512,943,4189,0.409,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,True,False,True,float16,True,False,False,False,False,None,False,False,11689512,985,4270,0.409,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,True,False,True,float16,False,False,False,True,False,None,False,False,11689512,1071,4156,0.394,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,True,False,True,float16,False,False,False,False,False,None,False,False,11689512,1133,3856,0.394,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,True,False,False,float32,True,False,False,True,False,None,False,False,11689512,886,1395,0.638,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,True,False,False,float32,True,False,False,False,False,None,False,False,11689512,928,1405,0.638,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,True,False,False,float32,False,False,False,True,False,None,False,False,11689512,880,2076,0.591,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,True,False,False,float32,False,False,False,False,False,None,False,False,11689512,950,1977,0.591,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,True,False,False,float16,True,False,False,True,False,None,False,False,11689512,863,3925,0.41,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,True,False,False,float16,True,False,False,False,False,None,False,False,11689512,909,3914,0.41,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,True,False,False,float16,False,False,False,True,False,None,False,False,11689512,901,3734,0.394,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,True,False,False,float16,False,False,False,False,False,None,False,False,11689512,929,3690,0.394,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,False,False,True,float32,True,False,False,True,False,None,False,False,11689512,963,1426,3.452,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,False,False,True,float32,True,False,False,False,False,None,False,False,11689512,1007,1422,3.452,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,False,False,True,float32,False,False,False,True,False,None,False,False,11689512,1029,2168,3.513,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,False,False,True,float32,False,False,False,False,False,None,False,False,11689512,1102,1991,3.513,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,False,False,True,float16,True,False,False,True,False,None,False,False,11689512,942,4146,1.966,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,False,False,True,float16,True,False,False,False,False,None,False,False,11689512,987,4267,1.966,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,False,False,True,float16,False,False,False,True,False,None,False,False,11689512,1056,3975,1.974,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,False,False,True,float16,False,False,False,False,False,None,False,False,11689512,1110,3939,1.974,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,False,False,False,float32,True,False,False,True,False,None,False,False,11689512,889,1382,3.452,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,False,False,False,float32,True,False,False,False,False,None,False,False,11689512,929,1420,3.452,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,False,False,False,float32,False,False,False,True,False,None,False,False,11689512,904,2085,3.513,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,False,False,False,float32,False,False,False,False,False,None,False,False,11689512,927,1935,3.513,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,False,False,False,float16,True,False,False,True,False,None,False,False,11689512,867,3977,1.966,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,False,False,False,float16,True,False,False,False,False,None,False,False,11689512,911,4087,1.966,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,False,False,False,float16,False,False,False,True,False,None,False,False,11689512,868,3732,1.976,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet18,False,64,256,256,65536,25,False,False,False,float16,False,False,False,False,False,None,False,False,11689512,913,3628,1.976,152671879168,0,151598923776,1038090240,0,32768000,0,2097152,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,True,False,True,float32,True,False,False,True,False,None,False,False,25557032,1059,587,0.955,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,True,False,True,float32,True,False,False,False,False,None,False,False,25557032,1115,585,0.963,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,True,False,True,float32,False,False,False,True,False,None,False,False,25557032,1275,697,0.955,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,True,False,True,float32,False,False,False,False,False,None,False,False,25557032,1332,654,0.955,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,True,False,True,float16,True,False,False,True,False,None,False,False,25557032,1027,1502,0.599,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,True,False,True,float16,True,False,False,False,False,None,False,False,25557032,1039,1572,0.603,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,True,False,True,float16,False,False,False,True,False,None,False,False,25557032,1320,1452,0.63,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,True,False,True,float16,False,False,False,False,False,None,False,False,25557032,1390,1381,0.63,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,True,False,False,float32,True,False,False,True,False,None,False,False,25557032,888,586,0.955,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,True,False,False,float32,True,False,False,False,False,None,False,False,25557032,940,583,0.963,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,True,False,False,float32,False,False,False,True,False,None,False,False,25557032,880,696,0.955,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,True,False,False,float32,False,False,False,False,False,None,False,False,25557032,916,654,0.955,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,True,False,False,float16,True,False,False,True,False,None,False,False,25557032,827,1503,0.598,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,True,False,False,float16,True,False,False,False,False,None,False,False,25557032,868,1570,0.601,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,True,False,False,float16,False,False,False,True,False,None,False,False,25557032,826,1452,0.63,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,True,False,False,float16,False,False,False,False,False,None,False,False,25557032,874,1382,0.63,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,False,False,True,float32,True,False,False,True,False,None,False,False,25557032,1057,585,13.426,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,False,False,True,float32,True,False,False,False,False,None,False,False,25557032,1117,583,13.426,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,False,False,True,float32,False,False,False,True,False,None,False,False,25557032,1334,696,13.426,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,False,False,True,float32,False,False,False,False,False,None,False,False,25557032,1330,654,13.427,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,False,False,True,float16,True,False,False,True,False,None,False,False,25557032,1006,1501,7.008,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,False,False,True,float16,True,False,False,False,False,None,False,False,25557032,1042,1570,7.008,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,False,False,True,float16,False,False,False,True,False,None,False,False,25557032,1285,1449,7.014,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,False,False,True,float16,False,False,False,False,False,None,False,False,25557032,1401,1380,7.014,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,False,False,False,float32,True,False,False,True,False,None,False,False,25557032,884,585,13.426,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,False,False,False,float32,True,False,False,False,False,None,False,False,25557032,943,583,13.426,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,False,False,False,float32,False,False,False,True,False,None,False,False,25557032,869,695,13.426,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,False,False,False,float32,False,False,False,False,False,None,False,False,25557032,980,654,13.427,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,False,False,False,float16,True,False,False,True,False,None,False,False,25557032,837,1495,7.008,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,False,False,False,float16,True,False,False,False,False,None,False,False,25557032,884,1570,7.008,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,False,False,False,float16,False,False,False,True,False,None,False,False,25557032,879,1452,7.015,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
1.13.1,11.6,8.302,resnet50,False,64,256,256,65536,25,False,False,False,float16,False,False,False,False,False,None,False,False,25557032,884,1384,7.015,346435878912,0,341651226624,4645191680,0,131072000,0,8388608,pytorch
2.0.0,11.7,8.500,bert-base-uncased,False,64,256,256,65536,25,True,False,True,float32,False,False,False,True,False,None,False,False,109514298,918,105,0.843,3039486148608,0,0,0,2773155840,3026622283776,10090708992,0,pytorch
2.0.0,11.7,8.500,bert-base-uncased,False,64,256,256,65536,25,True,False,True,float32,False,False,False,False,False,None,False,False,109514298,769,102,0.843,3039486148608,0,0,0,2773155840,3026622283776,10090708992,0,pytorch
2.0.0,11.7,8.500,bert-base-uncased,False,64,256,256,65536,25,True,False,True,float16,False,False,False,True,False,None,False,False,109514298,363,300,0.863,3039486148608,0,0,0,2773155840,3026622283776,10090708992,0,pytorch
2.0.0,11.7,8.500,bert-base-uncased,False,64,256,256,65536,25,True,False,True,float16,False,False,False,False,False,None,False,False,109514298,379,288,0.863,3039486148608,0,0,0,2773155840,3026622283776,10090708992,0,pytorch
2.0.0,11.7,8.500,bert-base-uncased,False,64,256,256,65536,25,True,False,False,float32,False,False,False,True,False,None,False,False,109514298,762,105,0.843,3039486148608,0,0,0,2773155840,3026622283776,10090708992,0,pytorch
